@ HyperIMU - ianovir - 2016
@ Date: Sat Mar 25 16:19:24 GMT+01:00 2017
@ Sensors: STK3310_Proximity_sensor - STK3310_Light_sensor - Display_Rotation_sensor - BOSCH_BMC150_Acceleration_Sensor - BOSCH_BMC150_Magnetic_Field_Sensor - BOSCH_Gyroscope_Sensor - Rotation_Vector_Sensor - Gravity_Sensor - Linear_Acceleration_Sensor - Orientation_Sensor
@ SamplingTime: 20ms

1490455164190,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.5705963,9.404425,-2.25,-52.5,-19.5,-0.007456851,0.026631612,-0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164217,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0726024,1.5897499,9.481039,-2.25,-52.5,-19.5,0.002130529,0.0010652645,0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164239,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.6089035,9.519346,-6.5,-56.75,-16.75,0.0010652645,0.0063915867,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164261,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0726024,1.5897499,9.461885,-6.5,-56.75,-16.75,-0.0010652645,0.014913702,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164283,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.5897499,9.423578,-8.75,-58.5,-15.25,-0.002130529,-0.0053263223,0.0031957934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164305,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.5897499,9.442732,-8.75,-58.5,-15.25,0.002130529,0.010652645,-0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164327,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0534488,1.5705963,9.461885,-9.75,-59.25,-14.5,-0.002130529,0.008522116,-0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164349,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0534488,1.5897499,9.519346,-9.75,-59.25,-14.5,0.002130529,0.0063915867,0.0031957934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164370,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0726024,1.5897499,9.481039,-9.75,-59.25,-14.5,-0.0063915867,0.0053263223,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164391,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.5897499,9.423578,-10.5,-59.75,-13.75,-0.0063915867,-0.0063915867,0.004261058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164413,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.1109096,1.6089035,9.481039,-10.5,-59.75,-13.75,-0.0063915867,0.0010652645,0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164434,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.1109096,1.6280571,9.461885,-11.25,-60.5,-13.5,-0.00958738,-0.0031957934,-0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164456,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0726024,1.5514427,9.423578,-11.25,-60.5,-13.5,-0.008522116,0.0031957934,0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164480,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0534488,1.5705963,9.442732,-11.25,-60.5,-13.5,0.004261058,0.007456851,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164501,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.0726024,1.5514427,9.481039,-11.0,-60.5,-13.25,-0.0031957934,-0.014913702,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164522,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.1109096,1.5705963,9.423578,-11.0,-60.5,-13.25,-0.002130529,-0.0010652645,0.0031957934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164545,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,1.091756,1.6280571,9.423578,-10.75,-60.0,-13.75,0.0063915867,0.01917476,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164573,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.1109096,1.5897499,9.442732,-10.75,-60.0,-13.75,-0.007456851,-0.017044231,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164596,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.1300632,1.5705963,9.3661175,-11.25,-60.5,-13.5,0.002130529,0.008522116,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164618,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.091756,1.5705963,9.481039,-11.25,-60.5,-13.5,-0.0053263223,-0.00958738,0.004261058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164639,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.091756,1.5897499,9.385271,-11.25,-60.75,-14.0,-0.002130529,0.004261058,0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164662,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.091756,1.5897499,9.5385,-11.25,-60.75,-14.0,-0.0031957934,0.0063915867,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164686,0.0,0.0,0.0,230.0,0.0,0.0,-1.0,0.0,0.0,1.1109096,1.6089035,9.404425,-11.25,-60.75,-14.0,-0.002130529,-0.0053263223,0.002130529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164707,0.0,0.0,0.0,244.0,0.0,0.0,-1.0,0.0,0.0,1.1109096,1.6089035,9.461885,-10.5,-60.0,-13.5,0.0031957934,0.008522116,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164729,0.0,0.0,0.0,244.0,0.0,0.0,-1.0,0.0,0.0,1.1109096,1.6089035,9.442732,-10.5,-60.0,-13.5,-0.002130529,0.0010652645,-0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164751,0.0,0.0,0.0,244.0,0.0,0.0,-1.0,0.0,0.0,1.0726024,1.5705963,9.500193,-11.0,-60.25,-13.5,-0.0053263223,-0.0010652645,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164772,0.0,0.0,0.0,244.0,0.0,0.0,-1.0,0.0,0.0,1.091756,1.5897499,9.442732,-11.0,-60.25,-13.5,-0.0010652645,0.0053263223,0.0010652645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
1490455164794,0.0,0.0,0.0,244.0,0.0,0.0,-1.0,0.0,0.0,1.0726024,1.5705963,9.423578,-10.0,-60.5,-13.75,0.0010652645,0.0010652645,0.0031957934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#
